0x #of reinitializations, #particle, #step,loop time, average time, trms, reset_time
1x max_reinit, nparticle, nstep, blocks, threads, full_exe_elapsed, reset_time_sum, reset_time_sum/max_reinit
1 1 4500 200 4 256 13.35 11.53 11.53
1 1 4500 200 4 512 19.46 17.7 17.7
1 1 4500 200 16 1 21.7 19.91 19.91
1 1 4500 200 16 16 11.73 9.82 9.82
1 1 4500 200 16 64 12.38 10.51 10.51
1 1 4500 200 16 128 14.24 12.44 12.44
1 1 4500 200 16 256 19.96 18.19 18.19
1 1 4500 200 16 512 25.54 23.67 23.67
1 1 4500 200 32 1 21.23 19.4 19.4
1 1 4500 200 32 16 11.65 9.84 9.84
1 1 4500 200 32 64 14.31 12.57 12.57
1 1 4500 200 32 128 18.3 16.48 16.48
1 1 4500 200 32 256 20.36 18.55 18.55
1 1 4500 200 32 512 48.73 46.95 46.95
1 1 4500 200 64 1 21.17 19.35 19.35
1 1 4500 200 64 16 12.74 10.97 10.97
1 1 4500 200 64 64 18.62 16.7 16.7
1 1 4500 200 64 128 18.53 16.61 16.61
1 1 4500 200 64 256 38.57 36.74 36.74
1 1 4500 200 64 512 95.36 93.55 93.55
1 1 4500 200 128 1 21.48 19.6 19.6
1 1 4500 200 128 16 15.09 13.27 13.27
1 1 4500 200 128 64 18.82 16.98 16.98
1 1 4500 200 128 128 34.6 32.86 32.86
1 1 4500 200 128 256 75.14 73.2 73.2
1 1 4500 200 128 512 188.64 186.84 186.84
1 1 4000 200 1 1 30.43 28.55 28.55
1 1 4000 200 1 16 11.23 9.45 9.45
1 1 4000 200 1 64 10.48 8.6 8.6
1 1 4000 200 1 128 10.36 8.57 8.57
1 1 4000 200 1 256 11.39 9.52 9.52
1 1 4000 200 1 512 13.86 12.08 12.08
1 1 4000 200 4 1 22.37 20.54 20.54
1 1 4000 200 4 16 10.66 8.8 8.8
1 1 4000 200 4 64 10.36 8.51 8.51
1 1 4000 200 4 128 10.33 8.43 8.43
1 1 4000 200 4 256 11.14 9.33 9.33
1 1 4000 200 4 512 13.82 12.03 12.03
1 1 4000 200 16 1 19.53 17.69 17.69
1 1 4000 200 16 16 10.62 8.78 8.78
1 1 4000 200 16 64 10.3 8.5 8.5
1 1 4000 200 16 128 10.21 8.44 8.44
1 1 4000 200 16 256 11.21 9.45 9.45
1 1 4000 200 16 512 25.51 23.68 23.68
1 1 4000 200 32 1 19.07 17.23 17.23
1 1 4000 200 32 16 10.61 8.82 8.82
1 1 4000 200 32 64 10.26 8.55 8.55
1 1 4000 200 32 128 10.31 8.5 8.5
1 1 4000 200 32 256 20.31 18.52 18.52
1 1 4000 200 32 512 48.82 46.94 46.94
1 1 4000 200 64 1 19.08 17.19 17.19
1 1 4000 200 64 16 10.64 8.9 8.9
1 1 4000 200 64 64 10.59 8.67 8.67
1 1 4000 200 64 128 18.44 16.62 16.62
1 1 4000 200 64 256 38.45 36.73 36.73
1 1 4000 200 64 512 95.41 93.57 93.57
1 1 4000 200 128 1 19.27 17.48 17.48
1 1 4000 200 128 16 10.93 9.12 9.12
1 1 4000 200 128 64 18.94 16.99 16.99
1 1 4000 200 128 128 34.8 32.88 32.88
1 1 4000 200 128 256 74.96 73.13 73.13
1 1 4000 200 128 512 188.51 186.72 186.72
1 1 3500 200 1 1 26.85 25.06 25.06
1 1 3500 200 1 16 10.15 8.33 8.33
1 1 3500 200 1 64 9.37 7.55 7.55
1 1 3500 200 1 128 9.34 7.56 7.56
1 1 3500 200 1 256 10.21 8.38 8.38
1 1 3500 200 1 512 12.47 10.63 10.63
1 1 3500 200 4 1 19.82 18.02 18.02
1 1 3500 200 4 16 9.6 7.73 7.73
1 1 3500 200 4 64 9.35 7.51 7.51
1 1 3500 200 4 128 9.16 7.43 7.43
1 1 3500 200 4 256 11.15 9.3 9.3
1 1 3500 200 4 512 13.74 12.01 12.01
1 1 3500 200 16 1 17.38 15.56 15.56
1 1 3500 200 16 16 9.57 7.74 7.74
1 1 3500 200 16 64 10.34 8.51 8.51
1 1 3500 200 16 128 10.36 8.44 8.44
1 1 3500 200 16 256 11.29 9.45 9.45
1 1 3500 200 16 512 25.47 23.67 23.67
1 1 3500 200 32 1 17.08 15.23 15.23
1 1 3500 200 32 16 9.55 7.77 7.77
1 1 3500 200 32 64 10.4 8.56 8.56
1 1 3500 200 32 128 10.32 8.49 8.49
1 1 3500 200 32 256 20.3 18.54 18.54
1 1 3500 200 32 512 48.8 46.96 46.96
1 1 3500 200 64 1 16.89 15.07 15.07
1 1 3500 200 64 16 10.69 8.9 8.9
1 1 3500 200 64 64 10.47 8.68 8.68
1 1 3500 200 64 128 18.46 16.6 16.6
1 1 3500 200 64 256 38.52 36.7 36.7
1 1 3500 200 64 512 95.35 93.61 93.61
1 1 3500 200 128 1 17.33 15.36 15.36
1 1 3500 200 128 16 10.97 9.11 9.11
1 1 3500 200 128 64 18.74 16.94 16.94
1 1 3500 200 128 128 34.73 32.86 32.86
1 1 3500 200 128 256 74.87 73.07 73.07
1 1 3500 200 128 512 188.68 186.78 186.78
1 1 3000 200 1 1 23.34 21.52 21.52
1 1 3000 200 1 16 9.04 7.22 7.22
1 1 3000 200 1 64 8.3 6.53 6.53
1 1 3000 200 1 128 8.36 6.55 6.55
1 1 3000 200 1 256 9.17 7.24 7.24
1 1 3000 200 1 512 11 9.16 9.16
1 1 3000 200 4 1 17.31 15.5 15.5
1 1 3000 200 4 16 8.49 6.67 6.67
1 1 3000 200 4 64 8.3 6.49 6.49
1 1 3000 200 4 128 8.26 6.41 6.41
1 1 3000 200 4 256 8.89 7.09 7.09
1 1 3000 200 4 512 13.88 12 12
1 1 3000 200 16 1 15.28 13.42 13.42
1 1 3000 200 16 16 8.61 6.7 6.7
1 1 3000 200 16 64 8.3 6.49 6.49
1 1 3000 200 16 128 10.27 8.43 8.43
1 1 3000 200 16 256 11.22 9.44 9.44
1 1 3000 200 16 512 25.53 23.69 23.69
1 1 3000 200 32 1 14.82 13.06 13.06
1 1 3000 200 32 16 8.56 6.73 6.73
1 1 3000 200 32 64 10.34 8.55 8.55
1 1 3000 200 32 128 10.33 8.48 8.48
1 1 3000 200 32 256 20.25 18.54 18.54
1 1 3000 200 32 512 48.83 46.95 46.95
1 1 3000 200 64 1 14.75 12.94 12.94
1 1 3000 200 64 16 8.7 6.84 6.84
1 1 3000 200 64 64 10.49 8.67 8.67
1 1 3000 200 64 128 18.43 16.6 16.6
1 1 3000 200 64 256 38.58 36.72 36.72
1 1 3000 200 64 512 95.33 93.55 93.55
1 1 3000 200 128 1 15.06 13.25 13.25
1 1 3000 200 128 16 11.06 9.1 9.1
1 1 3000 200 128 64 18.77 16.93 16.93
1 1 3000 200 128 128 34.7 32.83 32.83
1 1 3000 200 128 256 74.81 73.07 73.07
1 1 3000 200 128 512 188.39 186.62 186.62
1 1 2500 200 1 1 19.9 18.01 18.01
1 1 2500 200 1 16 8.09 6.09 6.09
1 1 2500 200 1 64 7.44 5.6 5.6
1 1 2500 200 1 128 7.34 5.5 5.5
1 1 2500 200 1 256 7.88 6.09 6.09
1 1 2500 200 1 512 9.58 7.7 7.7
1 1 2500 200 4 1 14.63 12.99 12.99
1 1 2500 200 4 16 7.53 5.73 5.73
1 1 2500 200 4 64 7.32 5.46 5.46
1 1 2500 200 4 128 7.31 5.42 5.42
1 1 2500 200 4 256 8.87 7.07 7.07
1 1 2500 200 4 512 13.93 11.99 11.99
1 1 2500 200 16 1 13.08 11.27 11.27
1 1 2500 200 16 16 7.45 5.65 5.65
1 1 2500 200 16 64 8.37 6.49 6.49
1 1 2500 200 16 128 10.3 8.44 8.44
1 1 2500 200 16 256 11.33 9.45 9.45
1 1 2500 200 16 512 25.45 23.66 23.66
1 1 2500 200 32 1 12.84 11.06 11.06
1 1 2500 200 32 16 7.56 5.68 5.68
1 1 2500 200 32 64 10.4 8.55 8.55
1 1 2500 200 32 128 10.29 8.49 8.49
1 1 2500 200 32 256 20.43 18.52 18.52
1 1 2500 200 32 512 48.76 46.95 46.95
1 1 2500 200 64 1 12.92 11.08 11.08
1 1 2500 200 64 16 8.68 6.83 6.83
1 1 2500 200 64 64 10.47 8.66 8.66
1 1 2500 200 64 128 18.41 16.6 16.6
1 1 2500 200 64 256 38.58 36.69 36.69
1 1 2500 200 64 512 95.3 93.49 93.49
1 1 2500 200 128 1 12.95 11.13 11.13
1 1 2500 200 128 16 10.85 9.1 9.1
1 1 2500 200 128 64 18.76 16.94 16.94
1 1 2500 200 128 128 34.66 32.8 32.8
1 1 2500 200 128 256 74.82 72.99 72.99
1 1 2500 200 128 512 188.39 186.6 186.6
1 1 2000 200 1 1 16.36 14.49 14.49
1 1 2000 200 1 16 6.71 4.92 4.92
1 1 2000 200 1 64 6.34 4.55 4.55
1 1 2000 200 1 128 6.31 4.48 4.48
1 1 2000 200 1 256 6.74 4.94 4.94
1 1 2000 200 1 512 7.99 6.24 6.24
1 1 2000 200 4 1 12.41 10.47 10.47
1 1 2000 200 4 16 6.6 4.66 4.66
1 1 2000 200 4 64 6.22 4.43 4.43
1 1 2000 200 4 128 6.23 4.42 4.42
1 1 2000 200 4 256 6.69 4.86 4.86
1 1 2000 200 4 512 8.05 6.21 6.21
1 1 2000 200 16 1 10.8 9.05 9.05
1 1 2000 200 16 16 6.49 4.59 4.59
1 1 2000 200 16 64 6.34 4.46 4.46
1 1 2000 200 16 128 6.21 4.45 4.45
1 1 2000 200 16 256 11.29 9.44 9.44
1 1 2000 200 16 512 25.43 23.65 23.65
1 1 2000 200 32 1 10.78 8.91 8.91
1 1 2000 200 32 16 6.42 4.65 4.65
1 1 2000 200 32 64 6.36 4.51 4.51
1 1 2000 200 32 128 10.35 8.51 8.51
1 1 2000 200 32 256 20.33 18.52 18.52
1 1 2000 200 32 512 48.73 46.9 46.9
1 1 2000 200 64 1 10.76 8.96 8.96
1 1 2000 200 64 16 6.5 4.74 4.74
1 1 2000 200 64 64 10.49 8.65 8.65
1 1 2000 200 64 128 18.28 16.64 16.64
1 1 2000 200 64 256 38.52 36.68 36.68
1 1 2000 200 64 512 95.16 93.41 93.41
1 1 2000 200 128 1 10.85 9 9
1 1 2000 200 128 16 6.91 4.95 4.95
1 1 2000 200 128 64 18.81 16.93 16.93
1 1 2000 200 128 128 34.77 32.92 32.92
1 1 2000 200 128 256 74.88 72.99 72.99
1 1 2000 200 128 512 188.31 186.4 186.4
1 1 1500 200 1 1 12.76 10.96 10.96
1 1 1500 200 1 16 5.57 3.8 3.8
1 1 1500 200 1 64 5.32 3.5 3.5
1 1 1500 200 1 128 5.26 3.45 3.45
1 1 1500 200 1 256 5.53 3.81 3.81
1 1 1500 200 1 512 6.54 4.76 4.76
1 1 1500 200 4 1 9.77 7.94 7.94
1 1 1500 200 4 16 5.43 3.59 3.59
1 1 1500 200 4 64 5.28 3.42 3.42
1 1 1500 200 4 128 5.2 3.4 3.4
1 1 1500 200 4 256 6.74 4.87 4.87
1 1 1500 200 4 512 8.01 6.22 6.22
1 1 1500 200 16 1 8.73 6.91 6.91
1 1 1500 200 16 16 5.33 3.56 3.56
1 1 1500 200 16 64 6.3 4.46 4.46
1 1 1500 200 16 128 6.27 4.44 4.44
1 1 1500 200 16 256 11.29 9.45 9.45
1 1 1500 200 16 512 25.42 23.64 23.64
1 1 1500 200 32 1 8.6 6.75 6.75
1 1 1500 200 32 16 5.38 3.59 3.59
1 1 1500 200 32 64 6.24 4.52 4.52
1 1 1500 200 32 128 10.31 8.5 8.5
1 1 1500 200 32 256 20.28 18.53 18.53
1 1 1500 200 32 512 48.71 46.88 46.88
1 1 1500 200 64 1 8.76 6.85 6.85
1 1 1500 200 64 16 6.58 4.73 4.73
1 1 1500 200 64 64 10.45 8.65 8.65
1 1 1500 200 64 128 18.38 16.6 16.6
1 1 1500 200 64 256 38.44 36.68 36.68
1 1 1500 200 64 512 95.1 93.38 93.38
1 1 1500 200 128 1 8.69 6.9 6.9
1 1 1500 200 128 16 6.75 4.94 4.94
1 1 1500 200 128 64 18.6 16.91 16.91
1 1 1500 200 128 128 34.73 32.8 32.8
1 1 1500 200 128 256 74.85 73.02 73.02
1 1 1500 200 128 512 188.2 186.37 186.37
1 1 1400 200 1 1 12.15 10.26 10.26
1 1 1400 200 1 16 5.38 3.58 3.58
1 1 1400 200 1 64 5.15 3.25 3.25
1 1 1400 200 1 128 5.04 3.2 3.2
1 1 1400 200 1 256 5.52 3.72 3.72
1 1 1400 200 1 512 6.46 4.57 4.57
1 1 1400 200 4 1 9.27 7.45 7.45
1 1 1400 200 4 16 5.21 3.33 3.33
1 1 1400 200 4 64 5.2 3.43 3.43
1 1 1400 200 4 128 5.21 3.4 3.4
1 1 1400 200 4 256 6.67 4.86 4.86
1 1 1400 200 4 512 8.04 6.22 6.22
1 1 1400 200 16 1 8.32 6.48 6.48
1 1 1400 200 16 16 5.48 3.56 3.56
1 1 1400 200 16 64 6.26 4.45 4.45
1 1 1400 200 16 128 6.24 4.42 4.42
1 1 1400 200 16 256 11.21 9.42 9.42
1 1 1400 200 16 512 25.46 23.64 23.64
1 1 1400 200 32 1 8.28 6.35 6.35
1 1 1400 200 32 16 5.48 3.6 3.6
1 1 1400 200 32 64 6.26 4.52 4.52
1 1 1400 200 32 128 10.33 8.48 8.48
1 1 1400 200 32 256 20.32 18.51 18.51
1 1 1400 200 32 512 48.72 46.89 46.89
1 1 1400 200 64 1 8.25 6.3 6.3
1 1 1400 200 64 16 6.59 4.76 4.76
1 1 1400 200 64 64 10.46 8.65 8.65
1 1 1400 200 64 128 18.39 16.58 16.58
1 1 1400 200 64 256 38.54 36.67 36.67
1 1 1400 200 64 512 95.31 93.37 93.37
1 1 1400 200 128 1 8.19 6.39 6.39
1 1 1400 200 128 16 6.79 4.95 4.95
1 1 1400 200 128 64 18.69 16.9 16.9
1 1 1400 200 128 128 34.57 32.8 32.8
1 1 1400 200 128 256 74.83 73.01 73.01
1 1 1400 200 128 512 188.21 186.37 186.37
1 1 1300 200 1 1 11.35 9.55 9.55
1 1 1300 200 1 16 5.3 3.37 3.37
1 1 1300 200 1 64 4.89 3.11 3.11
1 1 1300 200 1 128 4.95 3.19 3.19
1 1 1300 200 1 256 5.51 3.73 3.73
1 1 1300 200 1 512 6.35 4.55 4.55
1 1 1300 200 4 1 8.79 6.94 6.94
1 1 1300 200 4 16 5.01 3.19 3.19
1 1 1300 200 4 64 5.3 3.45 3.45
1 1 1300 200 4 128 5.11 3.4 3.4
1 1 1300 200 4 256 6.68 4.87 4.87
1 1 1300 200 4 512 8.01 6.22 6.22
1 1 1300 200 16 1 7.93 6.07 6.07
1 1 1300 200 16 16 5.43 3.56 3.56
1 1 1300 200 16 64 6.33 4.46 4.46
1 1 1300 200 16 128 6.31 4.43 4.43
1 1 1300 200 16 256 11.32 9.44 9.44
1 1 1300 200 16 512 25.48 23.63 23.63
1 1 1300 200 32 1 7.74 5.94 5.94
1 1 1300 200 32 16 5.39 3.6 3.6
1 1 1300 200 32 64 6.33 4.52 4.52
1 1 1300 200 32 128 10.32 8.49 8.49
1 1 1300 200 32 256 20.4 18.53 18.53
1 1 1300 200 32 512 48.74 46.9 46.9
1 1 1300 200 64 1 7.84 6.05 6.05
1 1 1300 200 64 16 6.54 4.74 4.74
1 1 1300 200 64 64 10.46 8.65 8.65
1 1 1300 200 64 128 18.44 16.59 16.59
1 1 1300 200 64 256 38.46 36.66 36.66
1 1 1300 200 64 512 95.18 93.41 93.41
1 1 1300 200 128 1 8.12 6.36 6.36
1 1 1300 200 128 16 6.73 4.94 4.94
1 1 1300 200 128 64 18.63 16.9 16.9
1 1 1300 200 128 128 34.63 32.79 32.79
1 1 1300 200 128 256 74.73 72.88 72.88
1 1 1300 200 128 512 188.35 186.42 186.42
1 1 1200 200 1 1 10.6 8.82 8.82
1 1 1200 200 1 16 4.97 3.11 3.11
1 1 1200 200 1 64 4.67 2.86 2.86
1 1 1200 200 1 128 4.77 2.94 2.94
1 1 1200 200 1 256 5.03 3.22 3.22
1 1 1200 200 1 512 6.25 4.42 4.42
1 1 1200 200 4 1 8.31 6.42 6.42
1 1 1200 200 4 16 4.77 2.92 2.92
1 1 1200 200 4 64 4.63 2.93 2.93
1 1 1200 200 4 128 5.13 3.4 3.4
1 1 1200 200 4 256 6.62 4.85 4.85
1 1 1200 200 4 512 8.05 6.21 6.21
1 1 1200 200 16 1 7.5 5.58 5.58
1 1 1200 200 16 16 4.87 3.05 3.05
1 1 1200 200 16 64 6.39 4.46 4.46
1 1 1200 200 16 128 6.26 4.42 4.42
1 1 1200 200 16 256 11.27 9.43 9.43
1 1 1200 200 16 512 25.44 23.66 23.66
1 1 1200 200 32 1 7.34 5.54 5.54
1 1 1200 200 32 16 5.52 3.59 3.59
1 1 1200 200 32 64 6.26 4.51 4.51
1 1 1200 200 32 128 10.3 8.49 8.49
1 1 1200 200 32 256 20.35 18.54 18.54
1 1 1200 200 32 512 48.77 46.94 46.94
1 1 1200 200 64 1 7.27 5.5 5.5
1 1 1200 200 64 16 6.61 4.75 4.75
1 1 1200 200 64 64 10.57 8.65 8.65
1 1 1200 200 64 128 18.36 16.59 16.59
1 1 1200 200 64 256 38.55 36.67 36.67
1 1 1200 200 64 512 95.27 93.4 93.4
1 1 1200 200 128 1 7.69 5.84 5.84
1 1 1200 200 128 16 6.77 4.94 4.94
1 1 1200 200 128 64 18.74 16.91 16.91
1 1 1200 200 128 128 34.64 32.81 32.81
1 1 1200 200 128 256 74.95 73.02 73.02
1 1 1200 200 128 512 188.27 186.4 186.4
1 1 1100 200 1 1 9.93 8.13 8.13
1 1 1100 200 1 16 4.7 2.9 2.9
1 1 1100 200 1 64 4.73 2.75 2.75
1 1 1100 200 1 128 4.55 2.69 2.69
1 1 1100 200 1 256 4.98 3.18 3.18
1 1 1100 200 1 512 6.06 4.31 4.31
1 1 1100 200 4 1 7.82 5.94 5.94
1 1 1100 200 4 16 4.7 2.8 2.8
1 1 1100 200 4 64 4.76 2.94 2.94
1 1 1100 200 4 128 5.23 3.42 3.42
1 1 1100 200 4 256 6.45 4.64 4.64
1 1 1100 200 4 512 8.09 6.24 6.24
1 1 1100 200 16 1 7.02 5.19 5.19
1 1 1100 200 16 16 4.92 3.04 3.04
1 1 1100 200 16 64 6.27 4.45 4.45
1 1 1100 200 16 128 6.23 4.44 4.44
1 1 1100 200 16 256 11.29 9.45 9.45
1 1 1100 200 16 512 25.58 23.65 23.65
1 1 1100 200 32 1 6.94 5.14 5.14
1 1 1100 200 32 16 5.39 3.6 3.6
1 1 1100 200 32 64 6.32 4.52 4.52
1 1 1100 200 32 128 10.31 8.51 8.51
1 1 1100 200 32 256 20.31 18.51 18.51
1 1 1100 200 32 512 48.64 46.92 46.92
1 1 1100 200 64 1 7.08 5.26 5.26
1 1 1100 200 64 16 6.58 4.74 4.74
1 1 1100 200 64 64 10.4 8.65 8.65
1 1 1100 200 64 128 18.44 16.63 16.63
1 1 1100 200 64 256 38.45 36.63 36.63
1 1 1100 200 64 512 95.23 93.4 93.4
1 1 1100 200 128 1 7.14 5.32 5.32
1 1 1100 200 128 16 6.74 4.94 4.94
1 1 1100 200 128 64 18.77 16.91 16.91
1 1 1100 200 128 128 34.71 32.86 32.86
1 1 1100 200 128 256 74.83 72.92 72.92
1 1 1100 200 128 512 188.13 186.38 186.38
1 1 1000 200 1 1 9.23 7.45 7.45
1 1 1000 200 1 16 4.51 2.68 2.68
1 1 1000 200 1 64 4.27 2.47 2.47
1 1 1000 200 1 128 4.25 2.42 2.42
1 1 1000 200 1 256 4.56 2.65 2.65
1 1 1000 200 1 512 5.2 3.31 3.31
1 1 1000 200 4 1 7.28 5.45 5.45
1 1 1000 200 4 16 4.27 2.53 2.53
1 1 1000 200 4 64 4.32 2.43 2.43
1 1 1000 200 4 128 4.17 2.41 2.41
1 1 1000 200 4 256 4.46 2.64 2.64
1 1 1000 200 4 512 8 6.21 6.21
1 1 1000 200 16 1 6.71 4.76 4.76
1 1 1000 200 16 16 4.24 2.51 2.51
1 1 1000 200 16 64 4.23 2.45 2.45
1 1 1000 200 16 128 6.31 4.45 4.45
1 1 1000 200 16 256 11.25 9.42 9.42
1 1 1000 200 16 512 25.49 23.65 23.65
1 1 1000 200 32 1 6.55 4.73 4.73
1 1 1000 200 32 16 4.49 2.56 2.56
1 1 1000 200 32 64 6.32 4.52 4.52
1 1 1000 200 32 128 10.33 8.51 8.51
1 1 1000 200 32 256 20.23 18.51 18.51
1 1 1000 200 32 512 48.77 46.88 46.88
1 1 1000 200 64 1 6.56 4.73 4.73
1 1 1000 200 64 16 4.53 2.66 2.66
1 1 1000 200 64 64 10.32 8.64 8.64
1 1 1000 200 64 128 18.46 16.66 16.66
1 1 1000 200 64 256 38.55 36.66 36.66
1 1 1000 200 64 512 95.22 93.41 93.41
1 1 1000 200 128 1 6.63 4.8 4.8
1 1 1000 200 128 16 6.77 4.96 4.96
1 1 1000 200 128 64 18.84 16.91 16.91
1 1 1000 200 128 128 34.73 32.92 32.92
1 1 1000 200 128 256 74.81 72.97 72.97
1 1 1000 200 128 512 188.27 186.44 186.44
1 1 900 200 1 1 8.59 6.72 6.72
1 1 900 200 1 16 4.27 2.46 2.46
1 1 900 200 1 64 4.14 2.35 2.35
1 1 900 200 1 128 4.19 2.42 2.42
1 1 900 200 1 256 4.45 2.62 2.62
1 1 900 200 1 512 5.13 3.26 3.26
1 1 900 200 4 1 6.72 4.91 4.91
1 1 900 200 4 16 4.14 2.38 2.38
1 1 900 200 4 64 4.25 2.42 2.42
1 1 900 200 4 128 4.26 2.4 2.4
1 1 900 200 4 256 4.55 2.65 2.65
1 1 900 200 4 512 8 6.2 6.2
1 1 900 200 16 1 6.08 4.35 4.35
1 1 900 200 16 16 4.3 2.5 2.5
1 1 900 200 16 64 4.3 2.48 2.48
1 1 900 200 16 128 6.18 4.43 4.43
1 1 900 200 16 256 11.36 9.46 9.46
1 1 900 200 16 512 25.54 23.64 23.64
1 1 900 200 32 1 6.16 4.34 4.34
1 1 900 200 32 16 4.32 2.56 2.56
1 1 900 200 32 64 6.4 4.51 4.51
1 1 900 200 32 128 10.39 8.5 8.5
1 1 900 200 32 256 20.35 18.5 18.5
1 1 900 200 32 512 48.64 46.91 46.91
1 1 900 200 64 1 6.28 4.44 4.44
1 1 900 200 64 16 4.46 2.68 2.68
1 1 900 200 64 64 10.61 8.63 8.63
1 1 900 200 64 128 18.34 16.57 16.57
1 1 900 200 64 256 38.44 36.62 36.62
1 1 900 200 64 512 95.21 93.39 93.39
1 1 900 200 128 1 6.69 4.78 4.78
1 1 900 200 128 16 6.76 4.95 4.95
1 1 900 200 128 64 18.76 16.91 16.91
1 1 900 200 128 128 34.6 32.79 32.79
1 1 900 200 128 256 74.63 72.88 72.88
1 1 900 200 128 512 188.31 186.4 186.4
1 1 800 200 1 1 7.79 6.02 6.02
1 1 800 200 1 16 4 2.21 2.21
1 1 800 200 1 64 3.96 2.08 2.08
1 1 800 200 1 128 4.02 2.17 2.17
1 1 800 200 1 256 4.41 2.58 2.58
1 1 800 200 1 512 4.92 3.09 3.09
1 1 800 200 4 1 6.34 4.4 4.4
1 1 800 200 4 16 3.92 2.12 2.12
1 1 800 200 4 64 4.24 2.43 2.43
1 1 800 200 4 128 4.07 2.4 2.4
1 1 800 200 4 256 4.43 2.65 2.65
1 1 800 200 4 512 7.99 6.2 6.2
1 1 800 200 16 1 5.67 3.85 3.85
1 1 800 200 16 16 4.3 2.52 2.52
1 1 800 200 16 64 4.25 2.45 2.45
1 1 800 200 16 128 6.3 4.45 4.45
1 1 800 200 16 256 11.23 9.43 9.43
1 1 800 200 16 512 25.46 23.63 23.63
1 1 800 200 32 1 5.59 3.81 3.81
1 1 800 200 32 16 4.39 2.55 2.55
1 1 800 200 32 64 6.33 4.5 4.5
1 1 800 200 32 128 10.28 8.47 8.47
1 1 800 200 32 256 20.28 18.48 18.48
1 1 800 200 32 512 48.63 46.88 46.88
1 1 800 200 64 1 5.75 3.91 3.91
1 1 800 200 64 16 4.45 2.66 2.66
1 1 800 200 64 64 10.46 8.65 8.65
1 1 800 200 64 128 18.4 16.58 16.58
1 1 800 200 64 256 38.39 36.58 36.58
1 1 800 200 64 512 95.23 93.4 93.4
1 1 800 200 128 1 6.17 4.27 4.27
1 1 800 200 128 16 6.79 4.94 4.94
1 1 800 200 128 64 18.76 16.92 16.92
1 1 800 200 128 128 34.71 32.78 32.78
1 1 800 200 128 256 74.62 72.73 72.73
1 1 800 200 128 512 188.28 186.39 186.39
1 1 700 200 1 1 7.11 5.31 5.31
1 1 700 200 1 16 3.7 1.99 1.99
1 1 700 200 1 64 3.62 1.81 1.81
1 1 700 200 1 128 3.82 1.93 1.93
1 1 700 200 1 256 3.89 2.08 2.08
1 1 700 200 1 512 4.77 2.96 2.96
1 1 700 200 4 1 5.79 3.92 3.92
1 1 700 200 4 16 3.64 1.85 1.85
1 1 700 200 4 64 3.72 1.91 1.91
1 1 700 200 4 128 4.33 2.4 2.4
1 1 700 200 4 256 4.42 2.63 2.63
1 1 700 200 4 512 8.02 6.17 6.17
1 1 700 200 16 1 5.2 3.43 3.43
1 1 700 200 16 16 3.8 2 2
1 1 700 200 16 64 4.33 2.45 2.45
1 1 700 200 16 128 6.3 4.43 4.43
1 1 700 200 16 256 11.23 9.44 9.44
1 1 700 200 16 512 25.48 23.63 23.63
