0x #of reinitializations, #particle, #step,loop time, average time, trms, reset_time
1x max_reinit, nparticle, nstep, blocks, threads, full_exe_elapsed, reset_time_sum, reset_time_sum/max_reinit
1 1 700 200 4 128 4.28 2.39 2.39
1 1 700 200 4 256 4.44 2.64 2.64
1 1 700 200 4 512 7.95 6.18 6.18
1 1 700 200 16 1 5.3 3.44 3.44
1 1 700 200 16 16 3.81 1.98 1.98
1 1 700 200 16 64 4.28 2.44 2.44
1 1 700 200 16 128 6.24 4.42 4.42
1 1 700 200 16 256 11.27 9.44 9.44
1 1 700 200 16 512 25.61 23.66 23.66
1 1 700 200 32 1 5.18 3.39 3.39
1 1 700 200 32 16 4.25 2.54 2.54
1 1 700 200 32 64 6.34 4.52 4.52
1 1 700 200 32 128 10.37 8.48 8.48
1 1 700 200 32 256 20.41 18.5 18.5
1 1 700 200 32 512 48.56 46.87 46.87
1 1 700 200 64 1 5.17 3.38 3.38
1 1 700 200 64 16 4.53 2.66 2.66
1 1 700 200 64 64 10.53 8.65 8.65
1 1 700 200 64 128 18.38 16.59 16.59
1 1 700 200 64 256 38.42 36.63 36.63
1 1 700 200 64 512 95.18 93.39 93.39
1 1 700 200 128 1 5.68 3.74 3.74
1 1 700 200 128 16 6.77 4.95 4.95
1 1 700 200 128 64 18.74 16.91 16.91
1 1 700 200 128 128 34.71 32.81 32.81
1 1 700 200 128 256 74.77 72.92 72.92
1 1 700 200 128 512 188.2 186.41 186.41
1 1 600 200 1 1 6.51 4.61 4.61
1 1 600 200 1 16 3.65 1.76 1.76
1 1 600 200 1 64 3.46 1.68 1.68
1 1 600 200 1 128 3.57 1.65 1.65
1 1 600 200 1 256 3.95 2.01 2.01
1 1 600 200 1 512 4.69 2.82 2.82
1 1 600 200 4 1 5.23 3.4 3.4
1 1 600 200 4 16 3.5 1.73 1.73
1 1 600 200 4 64 3.68 1.91 1.91
1 1 600 200 4 128 4.2 2.4 2.4
1 1 600 200 4 256 4.41 2.65 2.65
1 1 600 200 4 512 7.99 6.18 6.18
1 1 600 200 16 1 4.9 3.02 3.02
1 1 600 200 16 16 3.88 1.98 1.98
1 1 600 200 16 64 4.21 2.44 2.44
1 1 600 200 16 128 6.19 4.43 4.43
1 1 600 200 16 256 11.24 9.42 9.42
1 1 600 200 16 512 25.47 23.65 23.65
1 1 600 200 32 1 4.81 2.98 2.98
1 1 600 200 32 16 4.32 2.56 2.56
1 1 600 200 32 64 6.37 4.51 4.51
1 1 600 200 32 128 10.44 8.49 8.49
1 1 600 200 32 256 20.27 18.49 18.49
1 1 600 200 32 512 48.71 46.88 46.88
1 1 600 200 64 1 4.99 3.12 3.12
1 1 600 200 64 16 4.45 2.66 2.66
1 1 600 200 64 64 10.45 8.64 8.64
1 1 600 200 64 128 18.48 16.59 16.59
1 1 600 200 64 256 38.31 36.56 36.56
1 1 600 200 64 512 95.17 93.39 93.39
1 1 600 200 128 1 5.07 3.22 3.22
1 1 600 200 128 16 6.76 4.94 4.94
1 1 600 200 128 64 18.74 16.9 16.9
1 1 600 200 128 128 34.6 32.79 32.79
1 1 600 200 128 256 74.61 72.73 72.73
1 1 600 200 128 512 188.13 186.39 186.39
1 1 500 200 1 1 5.71 3.87 3.87
1 1 500 200 1 16 3.33 1.54 1.54
1 1 500 200 1 64 3.25 1.42 1.42
1 1 500 200 1 128 3.17 1.4 1.4
1 1 500 200 1 256 3.3 1.51 1.51
1 1 500 200 1 512 3.66 1.84 1.84
1 1 500 200 4 1 4.71 2.89 2.89
1 1 500 200 4 16 3.32 1.47 1.47
1 1 500 200 4 64 3.18 1.41 1.41
1 1 500 200 4 128 3.26 1.4 1.4
1 1 500 200 4 256 4.35 2.63 2.63
1 1 500 200 4 512 8.02 6.18 6.18
1 1 500 200 16 1 4.46 2.6 2.6
1 1 500 200 16 16 3.32 1.47 1.47
1 1 500 200 16 64 4.18 2.43 2.43
1 1 500 200 16 128 6.2 4.43 4.43
1 1 500 200 16 256 11.16 9.41 9.41
1 1 500 200 16 512 25.4 23.64 23.64
1 1 500 200 32 1 4.37 2.57 2.57
1 1 500 200 32 16 3.37 1.53 1.53
1 1 500 200 32 64 6.42 4.52 4.52
1 1 500 200 32 128 10.29 8.48 8.48
1 1 500 200 32 256 20.28 18.49 18.49
1 1 500 200 32 512 48.76 46.89 46.89
1 1 500 200 64 1 4.48 2.59 2.59
1 1 500 200 64 16 4.54 2.65 2.65
1 1 500 200 64 64 10.46 8.63 8.63
1 1 500 200 64 128 18.44 16.58 16.58
1 1 500 200 64 256 38.41 36.61 36.61
1 1 500 200 64 512 95.24 93.41 93.41
1 1 500 200 128 1 4.48 2.69 2.69
1 1 500 200 128 16 6.72 4.94 4.94
1 1 500 200 128 64 18.86 16.91 16.91
1 1 500 200 128 128 34.51 32.78 32.78
1 1 500 200 128 256 74.77 72.91 72.91
1 1 500 200 128 512 188.25 186.47 186.47
1 1 400 200 1 1 4.93 3.2 3.2
1 1 400 200 1 16 3.11 1.3 1.3
1 1 400 200 1 64 3.12 1.29 1.29
1 1 400 200 1 128 3.18 1.4 1.4
1 1 400 200 1 256 3.19 1.46 1.46
1 1 400 200 1 512 3.62 1.79 1.79
1 1 400 200 4 1 4.2 2.41 2.41
1 1 400 200 4 16 3.16 1.31 1.31
1 1 400 200 4 64 3.25 1.4 1.4
1 1 400 200 4 128 3.2 1.4 1.4
1 1 400 200 4 256 4.43 2.64 2.64
1 1 400 200 4 512 7.82 6.01 6.01
1 1 400 200 16 1 3.87 2.13 2.13
1 1 400 200 16 16 3.19 1.48 1.48
1 1 400 200 16 64 4.29 2.44 2.44
1 1 400 200 16 128 6.26 4.42 4.42
1 1 400 200 16 256 11.34 9.42 9.42
1 1 400 200 16 512 24.76 22.9 22.9
1 1 400 200 32 1 3.98 2.17 2.17
1 1 400 200 32 16 3.41 1.53 1.53
1 1 400 200 32 64 6.31 4.52 4.52
1 1 400 200 32 128 10.19 8.49 8.49
1 1 400 200 32 256 20.26 18.43 18.43
1 1 400 200 32 512 47.1 45.39 45.39
1 1 400 200 64 1 4.18 2.34 2.34
1 1 400 200 64 16 4.47 2.66 2.66
1 1 400 200 64 64 10.44 8.63 8.63
1 1 400 200 64 128 18.37 16.58 16.58
1 1 400 200 64 256 38.38 36.43 36.43
1 1 400 200 64 512 92.21 90.39 90.39
1 1 400 200 128 1 4.47 2.68 2.68
1 1 400 200 128 16 6.71 4.93 4.93
1 1 400 200 128 64 18.71 16.91 16.91
1 1 400 200 128 128 34.57 32.76 32.76
1 1 400 200 128 256 74.4 72.5 72.5
1 1 400 200 128 512 182.27 180.42 180.42
1 1 300 200 1 1 4.34 2.5 2.5
1 1 300 200 1 16 2.85 1.07 1.07
1 1 300 200 1 64 2.93 1.03 1.03
1 1 300 200 1 128 3.08 1.14 1.14
1 1 300 200 1 256 3.17 1.43 1.43
1 1 300 200 1 512 3.43 1.6 1.6
1 1 300 200 4 1 3.72 1.91 1.91
1 1 300 200 4 16 2.85 1.06 1.06
1 1 300 200 4 64 3.22 1.39 1.39
1 1 300 200 4 128 3.25 1.4 1.4
1 1 300 200 4 256 4.45 2.64 2.64
1 1 300 200 4 512 7.1 5.3 5.3
1 1 300 200 16 1 3.46 1.71 1.71
1 1 300 200 16 16 3.27 1.47 1.47
1 1 300 200 16 64 4.27 2.44 2.44
1 1 300 200 16 128 6.25 4.43 4.43
1 1 300 200 16 256 11.21 9.41 9.41
1 1 300 200 16 512 21.93 20.07 20.07
1 1 300 200 32 1 3.66 1.77 1.77
1 1 300 200 32 16 3.38 1.53 1.53
1 1 300 200 32 64 6.32 4.51 4.51
1 1 300 200 32 128 10.29 8.47 8.47
1 1 300 200 32 256 20.19 18.41 18.41
1 1 300 200 32 512 41.57 39.74 39.74
1 1 300 200 64 1 3.61 1.81 1.81
1 1 300 200 64 16 4.48 2.67 2.67
1 1 300 200 64 64 10.46 8.64 8.64
1 1 300 200 64 128 18.38 16.57 16.57
1 1 300 200 64 256 38.38 36.45 36.45
1 1 300 200 64 512 80.91 79.07 79.07
1 1 300 200 128 1 4.04 2.16 2.16
1 1 300 200 128 16 6.76 4.93 4.93
1 1 300 200 128 64 18.77 16.91 16.91
1 1 300 200 128 128 34.56 32.77 32.77
1 1 300 200 128 256 74.36 72.48 72.48
1 1 300 200 128 512 159.54 157.75 157.75
1 1 200 200 1 1 3.61 1.77 1.77
1 1 200 200 1 16 2.78 0.85 0.85
1 1 200 200 1 64 2.67 0.89 0.89
1 1 200 200 1 128 2.85 0.88 0.88
1 1 200 200 1 256 2.78 0.94 0.94
1 1 200 200 1 512 3.31 1.49 1.49
1 1 200 200 4 1 3.2 1.4 1.4
1 1 200 200 4 16 2.71 0.91 0.91
1 1 200 200 4 64 2.72 0.89 0.89
1 1 200 200 4 128 3.27 1.39 1.39
1 1 200 200 4 256 4.55 2.62 2.62
1 1 200 200 4 512 6.58 4.78 4.78
1 1 200 200 16 1 3.14 1.3 1.3
1 1 200 200 16 16 2.78 0.94 0.94
1 1 200 200 16 64 4.29 2.44 2.44
1 1 200 200 16 128 6.25 4.43 4.43
1 1 200 200 16 256 10.99 9.15 9.15
1 1 200 200 16 512 19.54 17.73 17.73
1 1 200 200 32 1 3.22 1.37 1.37
1 1 200 200 32 16 3.38 1.52 1.52
1 1 200 200 32 64 6.31 4.51 4.51
1 1 200 200 32 128 10.32 8.46 8.46
1 1 200 200 32 256 19.62 17.79 17.79
1 1 200 200 32 512 36.71 34.81 34.81
1 1 200 200 64 1 3.39 1.55 1.55
1 1 200 200 64 16 4.46 2.65 2.65
1 1 200 200 64 64 10.47 8.64 8.64
1 1 200 200 64 128 18.28 16.56 16.56
1 1 200 200 64 256 36.79 35.04 35.04
1 1 200 200 64 512 70.97 69.14 69.14
1 1 200 200 128 1 3.46 1.61 1.61
1 1 200 200 128 16 6.84 4.94 4.94
1 1 200 200 128 64 18.69 16.89 16.89
1 1 200 200 128 128 34.61 32.76 32.76
1 1 200 200 128 256 71.47 69.55 69.55
1 1 200 200 128 512 139.52 137.61 137.61
1 1 100 200 1 1 2.9 1.07 1.07
1 1 100 200 1 16 2.34 0.63 0.63
1 1 100 200 1 64 2.44 0.63 0.63
1 1 100 200 1 128 2.46 0.63 0.63
1 1 100 200 1 256 2.74 0.88 0.88
1 1 100 200 1 512 3.19 1.38 1.38
1 1 100 200 4 1 2.81 0.88 0.88
1 1 100 200 4 16 2.47 0.65 0.65
1 1 100 200 4 64 2.69 0.89 0.89
1 1 100 200 4 128 3.15 1.39 1.39
1 1 100 200 4 256 4.2 2.38 2.38
1 1 100 200 4 512 6.19 4.39 4.39
1 1 100 200 16 1 2.81 0.9 0.9
1 1 100 200 16 16 2.77 0.94 0.94
1 1 100 200 16 64 4.3 2.43 2.43
1 1 100 200 16 128 6.39 4.46 4.46
1 1 100 200 16 256 10.25 8.43 8.43
1 1 100 200 16 512 18.18 16.39 16.39
1 1 100 200 32 1 2.74 0.96 0.96
1 1 100 200 32 16 3.42 1.51 1.51
1 1 100 200 32 64 6.39 4.51 4.51
1 1 100 200 32 128 10.41 8.53 8.53
1 1 100 200 32 256 18.4 16.48 16.48
1 1 100 200 32 512 34.2 32.38 32.38
1 1 100 200 64 1 2.8 1 1
1 1 100 200 64 16 4.54 2.65 2.65
1 1 100 200 64 64 10.45 8.63 8.63
1 1 100 200 64 128 18.51 16.67 16.67
1 1 100 200 64 256 34.45 32.57 32.57
1 1 100 200 64 512 66.19 64.4 64.4
1 1 100 200 128 1 2.85 1.09 1.09
1 1 100 200 128 16 6.69 4.93 4.93
1 1 100 200 128 64 18.58 16.9 16.9
1 1 100 200 128 128 34.78 32.95 32.95
1 1 100 200 128 256 66.7 64.76 64.76
1 1 100 200 128 512 130.31 128.41 128.41
1 1 90 200 1 1 2.81 1.01 1.01
1 1 90 200 1 16 2.46 0.6 0.6
1 1 90 200 1 64 2.52 0.64 0.64
1 1 90 200 1 128 2.56 0.64 0.64
1 1 90 200 1 256 2.82 0.88 0.88
1 1 90 200 1 512 3.22 1.38 1.38
1 1 90 200 4 1 2.66 0.84 0.84
1 1 90 200 4 16 2.57 0.64 0.64
1 1 90 200 4 64 2.82 0.89 0.89
1 1 90 200 4 128 3.32 1.37 1.37
1 1 90 200 4 256 4.26 2.37 2.37
1 1 90 200 4 512 6.18 4.34 4.34
1 1 90 200 16 1 2.71 0.8 0.8
1 1 90 200 16 16 2.86 0.95 0.95
1 1 90 200 16 64 4.27 2.44 2.44
1 1 90 200 16 128 6.12 4.42 4.42
1 1 90 200 16 256 10.2 8.35 8.35
1 1 90 200 16 512 18.2 16.25 16.25
1 1 90 200 32 1 2.58 0.83 0.83
1 1 90 200 32 16 3.37 1.5 1.5
1 1 90 200 32 64 6.33 4.51 4.51
1 1 90 200 32 128 10.33 8.47 8.47
1 1 90 200 32 256 18.29 16.36 16.36
1 1 90 200 32 512 33.95 32.14 32.14
1 1 90 200 64 1 2.84 1 1
1 1 90 200 64 16 4.6 2.66 2.66
1 1 90 200 64 64 10.54 8.64 8.64
1 1 90 200 64 128 18.4 16.55 16.55
1 1 90 200 64 256 34.1 32.32 32.32
1 1 90 200 64 512 65.83 63.9 63.9
1 1 90 200 128 1 2.94 1.09 1.09
1 1 90 200 128 16 6.81 4.94 4.94
1 1 90 200 128 64 18.78 16.91 16.91
1 1 90 200 128 128 34.51 32.72 32.72
1 1 90 200 128 256 66.14 64.28 64.28
1 1 90 200 128 512 129.33 127.44 127.44
1 1 80 200 1 1 2.72 0.93 0.93
1 1 80 200 1 16 2.42 0.55 0.55
1 1 80 200 1 64 2.57 0.64 0.64
1 1 80 200 1 128 2.58 0.63 0.63
1 1 80 200 1 256 2.72 0.88 0.88
1 1 80 200 1 512 3.29 1.38 1.38
1 1 80 200 4 1 2.7 0.79 0.79
1 1 80 200 4 16 2.53 0.66 0.66
1 1 80 200 4 64 2.69 0.89 0.89
1 1 80 200 4 128 3.28 1.4 1.4
1 1 80 200 4 256 4.21 2.4 2.4
1 1 80 200 4 512 6.17 4.38 4.38
1 1 80 200 16 1 2.65 0.75 0.75
1 1 80 200 16 16 2.69 0.93 0.93
1 1 80 200 16 64 4.34 2.45 2.45
1 1 80 200 16 128 6.37 4.45 4.45
1 1 80 200 16 256 10.25 8.42 8.42
1 1 80 200 16 512 18.17 16.36 16.36
1 1 80 200 32 1 2.77 0.81 0.81
1 1 80 200 32 16 3.44 1.51 1.51
1 1 80 200 32 64 6.24 4.5 4.5
1 1 80 200 32 128 10.45 8.52 8.52
1 1 80 200 32 256 18.28 16.47 16.47
1 1 80 200 32 512 34.33 32.38 32.38
1 1 80 200 64 1 2.81 0.99 0.99
1 1 80 200 64 16 4.51 2.66 2.66
1 1 80 200 64 64 10.6 8.66 8.66
1 1 80 200 64 128 18.37 16.63 16.63
1 1 80 200 64 256 34.47 32.56 32.56
1 1 80 200 64 512 66.11 64.35 64.35
1 1 80 200 128 1 2.85 1.09 1.09
1 1 80 200 128 16 6.86 4.93 4.93
1 1 80 200 128 64 18.78 16.89 16.89
1 1 80 200 128 128 34.75 32.9 32.9
1 1 80 200 128 256 66.65 64.71 64.71
1 1 80 200 128 512 130.22 128.31 128.31
1 1 70 200 1 1 2.73 0.86 0.86
1 1 70 200 1 16 2.48 0.56 0.56
1 1 70 200 1 64 2.57 0.63 0.63
1 1 70 200 1 128 2.5 0.64 0.64
1 1 70 200 1 256 2.85 0.87 0.87
1 1 70 200 1 512 3.25 1.37 1.37
1 1 70 200 4 1 2.62 0.74 0.74
1 1 70 200 4 16 2.56 0.65 0.65
1 1 70 200 4 64 2.8 0.89 0.89
1 1 70 200 4 128 3.26 1.39 1.39
1 1 70 200 4 256 4.31 2.4 2.4
1 1 70 200 4 512 6.27 4.38 4.38
1 1 70 200 16 1 2.6 0.74 0.74
1 1 70 200 16 16 2.88 0.95 0.95
1 1 70 200 16 64 4.29 2.45 2.45
1 1 70 200 16 128 6.38 4.44 4.44
1 1 70 200 16 256 10.3 8.41 8.41
1 1 70 200 16 512 18.24 16.36 16.36
1 1 70 200 32 1 2.61 0.83 0.83
1 1 70 200 32 16 3.29 1.51 1.51
1 1 70 200 32 64 6.34 4.5 4.5
1 1 70 200 32 128 10.32 8.49 8.49
1 1 70 200 32 256 18.27 16.44 16.44
1 1 70 200 32 512 34.22 32.31 32.31
1 1 70 200 64 1 2.94 1.01 1.01
1 1 70 200 64 16 4.57 2.66 2.66
1 1 70 200 64 64 10.56 8.63 8.63
1 1 70 200 64 128 18.44 16.61 16.61
1 1 70 200 64 256 34.38 32.48 32.48
1 1 70 200 64 512 66.08 64.24 64.24
1 1 70 200 128 1 2.86 1.1 1.1
1 1 70 200 128 16 6.87 4.93 4.93
1 1 70 200 128 64 18.66 16.91 16.91
1 1 70 200 128 128 34.64 32.81 32.81
1 1 70 200 128 256 66.4 64.56 64.56
1 1 70 200 128 512 129.92 128.1 128.1
1 1 60 200 1 1 2.64 0.8 0.8
1 1 60 200 1 16 2.24 0.51 0.51
1 1 60 200 1 64 2.36 0.51 0.51
1 1 60 200 1 128 2.58 0.63 0.63
1 1 60 200 1 256 2.83 0.89 0.89
1 1 60 200 1 512 3.16 1.36 1.36
1 1 60 200 4 1 2.54 0.68 0.68
1 1 60 200 4 16 2.41 0.51 0.51
1 1 60 200 4 64 2.73 0.88 0.88
1 1 60 200 4 128 3.22 1.38 1.38
1 1 60 200 4 256 4.11 2.37 2.37
1 1 60 200 4 512 6.15 4.35 4.35
1 1 60 200 16 1 2.48 0.67 0.67
1 1 60 200 16 16 2.8 0.96 0.96
1 1 60 200 16 64 4.32 2.45 2.45
1 1 60 200 16 128 6.27 4.41 4.41
1 1 60 200 16 256 10.15 8.38 8.38
1 1 60 200 16 512 18.06 16.26 16.26
1 1 60 200 32 1 2.47 0.69 0.69
1 1 60 200 32 16 3.38 1.52 1.52
1 1 60 200 32 64 6.37 4.51 4.51
1 1 60 200 32 128 10.37 8.45 8.45
1 1 60 200 32 256 18.2 16.36 16.36
1 1 60 200 32 512 34.09 32.15 32.15
1 1 60 200 64 1 2.6 0.74 0.74
1 1 60 200 64 16 4.45 2.66 2.66
1 1 60 200 64 64 10.48 8.63 8.63
1 1 60 200 64 128 18.48 16.52 16.52
1 1 60 200 64 256 34.23 32.34 32.34
1 1 60 200 64 512 65.6 63.9 63.9
1 1 60 200 128 1 3 1.11 1.11
1 1 60 200 128 16 6.82 4.93 4.93
1 1 60 200 128 64 18.71 16.89 16.89
1 1 60 200 128 128 34.62 32.7 32.7
1 1 60 200 128 256 66.1 64.26 64.26
1 1 60 200 128 512 129.28 127.46 127.46
1 1 50 200 1 1 2.56 0.72 0.72
1 1 50 200 1 16 2.34 0.51 0.51
1 1 50 200 1 64 2.28 0.5 0.5
1 1 50 200 1 128 2.55 0.63 0.63
1 1 50 200 1 256 2.57 0.88 0.88
1 1 50 200 1 512 3.31 1.36 1.36
1 1 50 200 4 1 2.59 0.63 0.63
1 1 50 200 4 16 2.45 0.52 0.52
1 1 50 200 4 64 2.73 0.87 0.87
1 1 50 200 4 128 3.34 1.39 1.39
1 1 50 200 4 256 4.28 2.39 2.39
1 1 50 200 4 512 6.13 4.34 4.34
1 1 50 200 16 1 2.58 0.68 0.68
1 1 50 200 16 16 2.86 0.94 0.94
1 1 50 200 16 64 4.33 2.44 2.44
1 1 50 200 16 128 6.31 4.41 4.41
1 1 50 200 16 256 10.21 8.37 8.37
1 1 50 200 16 512 18.15 16.26 16.26
1 1 50 200 32 1 2.6 0.69 0.69
1 1 50 200 32 16 3.33 1.5 1.5
1 1 50 200 32 64 6.43 4.52 4.52
1 1 50 200 32 128 10.32 8.46 8.46
1 1 50 200 32 256 18.17 16.36 16.36
1 1 50 200 32 512 33.87 32.14 32.14
1 1 50 200 64 1 2.5 0.74 0.74
1 1 50 200 64 16 4.56 2.65 2.65
1 1 50 200 64 64 10.38 8.63 8.63
1 1 50 200 64 128 18.39 16.51 16.51
1 1 50 200 64 256 34.09 32.3 32.3
1 1 50 200 64 512 65.73 63.89 63.89
1 1 50 200 128 1 2.98 1.1 1.1
1 1 50 200 128 16 6.86 4.92 4.92
1 1 50 200 128 64 18.76 16.88 16.88
1 1 50 200 128 128 34.6 32.68 32.68
1 1 50 200 128 256 66.16 64.25 64.25
1 1 50 200 128 512 129.27 127.42 127.42
1 1 40 200 1 1 2.48 0.67 0.67
1 1 40 200 1 16 2.31 0.47 0.47
1 1 40 200 1 64 2.34 0.5 0.5
1 1 40 200 1 128 2.43 0.62 0.62
1 1 40 200 1 256 2.72 0.88 0.88
1 1 40 200 1 512 3.29 1.39 1.39
1 1 40 200 4 1 2.41 0.58 0.58
1 1 40 200 4 16 2.39 0.52 0.52
1 1 40 200 4 64 2.69 0.9 0.9
1 1 40 200 4 128 3.23 1.4 1.4
1 1 40 200 4 256 4.21 2.38 2.38
1 1 40 200 4 512 6.27 4.35 4.35
1 1 40 200 16 1 2.47 0.62 0.62
1 1 40 200 16 16 2.81 0.94 0.94
1 1 40 200 16 64 4.39 2.43 2.43
1 1 40 200 16 128 6.38 4.42 4.42
1 1 40 200 16 256 10.29 8.36 8.36
1 1 40 200 16 512 18.21 16.28 16.28
1 1 40 200 32 1 2.55 0.7 0.7
1 1 40 200 32 16 3.32 1.52 1.52
1 1 40 200 32 64 6.22 4.51 4.51
1 1 40 200 32 128 10.31 8.45 8.45
1 1 40 200 32 256 18.21 16.36 16.36
1 1 40 200 32 512 33.99 32.17 32.17
1 1 40 200 64 1 2.65 0.73 0.73
1 1 40 200 64 16 4.45 2.66 2.66
1 1 40 200 64 64 10.48 8.63 8.63
1 1 40 200 64 128 18.37 16.54 16.54
1 1 40 200 64 256 34.17 32.35 32.35
1 1 40 200 64 512 65.71 63.94 63.94
1 1 40 200 128 1 2.86 1.1 1.1
1 1 40 200 128 16 6.79 4.93 4.93
1 1 40 200 128 64 18.74 16.88 16.88
1 1 40 200 128 128 34.5 32.68 32.68
1 1 40 200 128 256 66.13 64.31 64.31
1 1 40 200 128 512 129.48 127.51 127.51
1 1 30 200 1 1 2.45 0.6 0.6
1 1 30 200 1 16 2.29 0.44 0.44
1 1 30 200 1 64 2.42 0.51 0.51
1 1 30 200 1 128 2.46 0.62 0.62
1 1 30 200 1 256 2.71 0.88 0.88
1 1 30 200 1 512 3.27 1.36 1.36
1 1 30 200 4 1 2.37 0.54 0.54
1 1 30 200 4 16 2.43 0.52 0.52
1 1 30 200 4 64 2.78 0.89 0.89
1 1 30 200 4 128 3.19 1.39 1.39
1 1 30 200 4 256 4.33 2.37 2.37
1 1 30 200 4 512 6.32 4.36 4.36
1 1 30 200 16 1 2.35 0.52 0.52
1 1 30 200 16 16 2.81 0.94 0.94
1 1 30 200 16 64 4.21 2.43 2.43
1 1 30 200 16 128 6.28 4.42 4.42
1 1 30 200 16 256 10.24 8.37 8.37
1 1 30 200 16 512 17.93 16.24 16.24
1 1 30 200 32 1 2.32 0.55 0.55
1 1 30 200 32 16 3.42 1.51 1.51
1 1 30 200 32 64 6.34 4.5 4.5
1 1 30 200 32 128 10.3 8.43 8.43
1 1 30 200 32 256 18.22 16.34 16.34
1 1 30 200 32 512 33.97 32.13 32.13
1 1 30 200 64 1 2.58 0.74 0.74
1 1 30 200 64 16 4.5 2.65 2.65
1 1 30 200 64 64 10.52 8.63 8.63
1 1 30 200 64 128 18.28 16.51 16.51
1 1 30 200 64 256 34.21 32.3 32.3
1 1 30 200 64 512 65.73 63.88 63.88
1 1 30 200 128 1 2.93 1.1 1.1
1 1 30 200 128 16 6.82 4.93 4.93
1 1 30 200 128 64 18.8 16.88 16.88
1 1 30 200 128 128 34.53 32.64 32.64
1 1 30 200 128 256 66.05 64.22 64.22
1 1 30 200 128 512 129.2 127.36 127.36
1 1 20 200 1 1 2.35 0.51 0.51
1 1 20 200 1 16 2.19 0.43 0.43
1 1 20 200 1 64 2.33 0.5 0.5
1 1 20 200 1 128 2.47 0.64 0.64
1 1 20 200 1 256 2.68 0.87 0.87
1 1 20 200 1 512 3.19 1.38 1.38
1 1 20 200 4 1 2.23 0.46 0.46
1 1 20 200 4 16 2.26 0.51 0.51
1 1 20 200 4 64 2.69 0.89 0.89
1 1 20 200 4 128 3.31 1.39 1.39
1 1 20 200 4 256 4.2 2.38 2.38
1 1 20 200 4 512 6.18 4.34 4.34
1 1 20 200 16 1 0.65 0.53 0.53
1 1 20 200 16 16 2.84 0.94 0.94
1 1 20 200 16 64 4.35 2.44 2.44
1 1 20 200 16 128 6.22 4.4 4.4
1 1 20 200 16 256 10.2 8.36 8.36
1 1 20 200 16 512 18.08 16.25 16.25
1 1 20 200 32 1 2.47 0.55 0.55
1 1 20 200 32 16 3.39 1.53 1.53
1 1 20 200 32 64 6.31 4.51 4.51
1 1 20 200 32 128 10.39 8.46 8.46
1 1 20 200 32 256 18.12 16.34 16.34
1 1 20 200 32 512 33.95 32.14 32.14
1 1 20 200 64 1 2.63 0.73 0.73
1 1 20 200 64 16 4.51 2.65 2.65
1 1 20 200 64 64 10.55 8.62 8.62
1 1 20 200 64 128 18.41 16.51 16.51
1 1 20 200 64 256 34.13 32.3 32.3
1 1 20 200 64 512 65.73 63.86 63.86
1 1 20 200 128 1 2.98 1.1 1.1
1 1 20 200 128 16 6.91 4.94 4.94
1 1 20 200 128 64 18.71 16.86 16.86
1 1 20 200 128 128 34.5 32.65 32.65
1 1 20 200 128 256 66.06 64.2 64.2
1 1 20 200 128 512 129.21 127.36 127.36
1 1 10 200 1 1 2.36 0.44 0.44
1 1 10 200 1 16 2.23 0.41 0.41
1 1 10 200 1 64 2.39 0.49 0.49
1 1 10 200 1 128 2.57 0.64 0.64
1 1 10 200 1 256 2.65 0.87 0.87
1 1 10 200 1 512 3.24 1.35 1.35
1 1 10 200 4 1 2.24 0.43 0.43
1 1 10 200 4 16 2.34 0.52 0.52
1 1 10 200 4 64 2.82 0.89 0.89
1 1 10 200 4 128 3.24 1.38 1.38
1 1 10 200 4 256 4.16 2.35 2.35
1 1 10 200 4 512 6.05 4.28 4.28
1 1 10 200 16 1 2.24 0.46 0.46
1 1 10 200 16 16 2.85 0.92 0.92
1 1 10 200 16 64 4.31 2.4 2.4
1 1 10 200 16 128 6.2 4.35 4.35
1 1 10 200 16 256 10.16 8.23 8.23
1 1 10 200 16 512 17.94 15.98 15.98
1 1 10 200 32 1 2.41 0.56 0.56
1 1 10 200 32 16 3.49 1.52 1.52
1 1 10 200 32 64 6.24 4.42 4.42
1 1 10 200 32 128 10.23 8.32 8.32
1 1 10 200 32 256 17.91 16.07 16.07
1 1 10 200 32 512 33.36 31.57 31.57
1 1 10 200 64 1 2.57 0.73 0.73
1 1 10 200 64 16 4.45 2.65 2.65
1 1 10 200 64 64 10.41 8.47 8.47
1 1 10 200 64 128 18.05 16.22 16.22
1 1 10 200 64 256 33.68 31.74 31.74
1 1 10 200 64 512 64.67 62.77 62.77
1 1 10 200 128 1 2.91 1.1 1.1
1 1 10 200 128 16 6.87 4.93 4.93
1 1 10 200 128 64 18.29 16.56 16.56
1 1 10 200 128 128 33.89 32.07 32.07
1 1 10 200 128 256 65.06 63.12 63.12
1 1 10 200 128 512 127.05 125.14 125.14
0x #of reinitializations, #particle, #step,loop time, average time, trms, reset_time
1x max_reinit, nparticle, nstep, blocks, threads, full_exe_elapsed, reset_time_sum, reset_time_sum/max_reinit
1 1 10000 200 1 1 72.75 70.86 70.86
1 1 10000 200 1 16 24.82 23.08 23.08
1 1 10000 200 1 64 22.66 20.87 20.87
1 1 10000 200 1 128 22.34 20.62 20.62
1 1 10000 200 1 256 25.03 23.19 23.19
1 1 10000 200 1 512 31.16 29.41 29.41
1 1 10000 200 4 1 52.64 50.76 50.76
1 1 10000 200 4 16 23.14 21.33 21.33
1 1 10000 200 4 64 22.41 20.67 20.67
